,epoch,training_loss,training_entropy,validation_loss,validation_entropy,best_loss
24,24,0.8326952980132774,0.06208440953923855,1.2823118742359312,0.06179487529749933,*
25,25,1.3412304986268282,0.061526515972218476,1.2370840382027,0.06149117010400484,*
26,26,1.027831320068799,0.059771867527160794,1.2127392379076858,0.0616199096248142,*
27,27,0.5390189784229733,0.0585272472089855,1.1739905883901214,0.06041413166217114,*
28,28,0.5357154617086053,0.0588453338277759,1.1228573192499185,0.060400901727476405,*
29,29,0.5280644714366645,0.05793461893335916,1.1515528929468832,0.05963476838936147,
30,30,0.5043509165989235,0.0584377742925426,1.0482331285253168,0.05988677127874995,*
31,31,0.2970443324011285,0.05628580701886676,1.0755408980148404,0.05922725731261859,
32,32,0.5901874062838033,0.05772454365796875,1.009444447234273,0.0589552517220574,*
33,33,0.564437166263815,0.05806755590310786,0.9789277914715441,0.05883865508643028,*
34,34,0.4994973714929074,0.05780902884725947,0.9462231566933424,0.058376249158754945,*
35,35,0.8361764017026871,0.05982732630218379,0.9601462638593818,0.05808214094293745,
36,36,0.5811805601115339,0.05828025995288044,0.9175219829537367,0.05766348742732876,*
37,37,0.41567743697669357,0.05455896907369606,0.8790679750375842,0.057160331289234916,*
38,38,0.5815715284552425,0.05529649792879354,0.9060370605929118,0.056879938138942966,
39,39,0.6121707925340161,0.05844417643675115,0.8528259037258593,0.056726437811984824,*
40,40,0.8435369530925527,0.05815602348593529,0.8537189471584402,0.05658228029006798,
41,41,0.3776209623320028,0.05471468245377764,0.8571837591791623,0.055413726506460655,
42,42,0.49910213431576267,0.05290212151885498,0.8214770855480119,0.05441814336043439,*
43,43,1.7535871122963727,0.05304391517711338,1.37421107403934,0.05375781579825439,
44,44,0.3477027371409349,0.0527596117608482,0.7814895962904158,0.053218420702768,*
45,45,1.0483558187261224,0.05112394335446879,0.7912633942930322,0.05159532237846993,
46,46,0.5880843726918101,0.05011259004822932,0.7295287508321436,0.05019695634561542,*
47,47,0.4169408722082153,0.05185975015047006,0.7734397184103727,0.05012759202601094,
48,48,0.5754577880143188,0.049344884799211286,0.6993435296769205,0.04937566104590108,*
49,49,0.3174083582707681,0.04886669870757032,0.6868715352917972,0.049419414462815774,*
50,50,0.6159686163300648,0.04893408728821669,0.7152586675984295,0.049103908806941224,
51,51,0.5733135082991794,0.05086462775943801,0.6690773449936196,0.0488485652438708,*
52,52,0.3071353779814672,0.04667257028631866,0.6945743796268576,0.04874861137696395,
53,53,0.6266171217430383,0.05189468787284568,0.7026589117356037,0.04848728750734345,
54,54,0.6640527999261394,0.04955559170048218,0.6435920701509243,0.048498693150223086,*
55,55,0.566788504133001,0.047089985746424645,0.6339889673712222,0.04861128887798833,*
56,56,0.4065462186408695,0.049922739432076924,0.6418160996448837,0.04811008693160195,
57,57,0.7955160988494754,0.0521529858087888,0.6388922930057895,0.048019120006478934,
58,58,0.5885184620274231,0.04815586848417297,0.6037388307385538,0.04749713452336819,*
59,59,0.4972671354189515,0.046177416923455894,0.6310270209159506,0.04752647105947529,
60,60,0.36850944958860055,0.05153206209070049,0.6001876711306211,0.04761232638633565,*
61,61,0.5489580557914451,0.047475256098550744,0.6222090551482612,0.04739742603054956,
62,62,0.5585809325566515,0.04761531726398971,0.5718882051639651,0.047291780819528194,*
63,63,0.273333229473792,0.046069449963397346,0.5772229969305428,0.04692176962516418,
64,64,0.38698115828447044,0.046335037346580066,0.5772647036435573,0.04662421009209203,
65,65,0.5593798233894631,0.04739433492068201,0.5733725564652368,0.046777956768576254,
66,66,0.2763384626596235,0.04557208437472582,0.5498723071264593,0.04647566112689674,*
67,67,0.34184645413188264,0.047557781799696386,0.5627421767793988,0.04624978746777694,
68,68,0.2916964730247855,0.04424806534370873,0.5281777330233078,0.04615465867284097,*
69,69,0.335685825208202,0.045961625160998665,0.534296689457015,0.04577433964433639,
70,70,0.3431977308355272,0.046026473413803615,0.5229874114702014,0.045977944478784734,*
71,71,0.5640933711256366,0.0443182643793989,0.6378656877008708,0.0457481510643112,
72,72,0.4482657302869484,0.04439008444023784,0.5414340522581418,0.045482368269739185,
73,73,0.4837949168868363,0.04708405073324684,0.7112065082317904,0.045336439411499,
74,74,0.5704262853250839,0.04742137750145048,0.49261957159952113,0.045296582601670375,*
75,75,0.340193665062543,0.04433920778683387,0.675293017825798,0.04507664906743326,
76,76,0.49393819604301825,0.04558750744035933,0.49732837940223124,0.04504927085026315,
77,77,0.47879045392619446,0.04448181077896152,0.49237672291990175,0.04499529972182293,*
78,78,0.3105753925337922,0.04618521161319222,0.5222715393296982,0.044865460823731204,
79,79,0.5473219787236303,0.046413276708335616,0.5262379623851494,0.044767611407625835,
80,80,0.5161088280146942,0.04435981417191215,0.4630800019851641,0.044769589367665744,*
81,81,0.3224007145036012,0.04472254558640998,0.46150064260061635,0.044695485775407995,*
82,82,0.17166392639046535,0.043096885332488455,0.5430092200146694,0.04452437696439263,
83,83,0.3173668591189198,0.048725693457527086,0.5323103340636742,0.044350120378658174,
84,84,0.2685675658576656,0.04379789810627699,0.4421354294705548,0.04435884962593646,*
85,85,0.37578637487604283,0.043813195210532285,0.49303353538638667,0.04441504338266034,
86,86,0.6381996531272307,0.04511168709723279,0.6017079009919575,0.04440117297988189,
87,87,0.4275121650425717,0.04555536890984513,0.5030139278424414,0.0442855676194947,
88,88,0.28816983237629756,0.04834707205009181,0.43803908706299566,0.04425432959718532,*
89,89,0.2781497800897341,0.04294987717003096,0.4411775798683888,0.0443109723690309,
90,90,0.23301635379903018,0.04313748604909051,0.428114824673455,0.04424473572473385,*
91,91,0.258418674551649,0.047096855312702246,0.43160830958697355,0.044116407966143203,
92,92,0.20463221162208356,0.04374290235864464,0.4129419039150602,0.0441952067819473,*
93,93,0.15630419919034466,0.04351752786897123,0.42765937138740956,0.04388646383916861,
94,94,0.18411474500317127,0.042118498575291596,0.45292503821516505,0.044030310843433985,
95,95,0.3848720627138391,0.04531145999499131,0.49533212258431475,0.04393008770176062,
96,96,0.3776826922548935,0.04385319564607926,0.4666714121146422,0.0437196186106456,
97,97,0.6550672795856372,0.04307860226253979,0.5175869771622513,0.04352588024431545,
98,98,0.2095407070883084,0.04444597921974491,0.3940087985688526,0.043825011207771145,*
99,99,0.3459817208349705,0.04465970033197664,0.3943108992504054,0.043554383923152556,
100,100,0.4182107836822979,0.0435600033524679,0.4170659553553713,0.043660090064727944,
